target_date,decision_rule,model_probability,lower_bound_key,upper_bound_key,lower_bound_c,upper_bound_c,event_label,chronology_block,event_key,p_market,market_event_label,realised_yes,edge,rule_order
2026-04-29,12h_prior,0.1909090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.139,25°C,0,0.05190909090909088,1
2026-04-29,12h_prior,0.4509090909090908,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.46,26°C,0,-0.009090909090909205,1
2026-04-29,12h_prior,0.1609090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.325,27°C,0,-0.16409090909090912,1
2026-04-29,12h_prior,0.1009090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.075,28°C,1,0.02590909090909091,1
2026-04-29,12h_prior,0.0009090909090909,29.000000,inf,29.0,,29°C or higher,development_validation,29.000000|inf,0.0115,29°C or higher,0,-0.0105909090909091,1
2026-04-29,24h_prior,0.0009090909090909,-inf,20.000000,,20.0,19°C or below,development_validation,-inf|20.000000,0.0015,19°C or below,0,-0.0005909090909091,0
2026-04-29,24h_prior,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.001,20°C,0,-9.090909090910004e-05,0
2026-04-29,24h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.001,21°C,0,-9.090909090910004e-05,0
2026-04-29,24h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.002,22°C,0,-0.0010909090909091,0
2026-04-29,24h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0055,23°C,0,-0.0045909090909090995,0
2026-04-29,24h_prior,0.0209090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0125,24°C,0,0.0084090909090909,0
2026-04-29,24h_prior,0.0709090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.105,25°C,0,-0.0340909090909091,0
2026-04-29,24h_prior,0.1909090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.405,26°C,0,-0.21409090909090914,0
2026-04-29,24h_prior,0.4509090909090908,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.335,27°C,0,0.1159090909090908,0
2026-04-29,24h_prior,0.1609090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.095,28°C,1,0.06590909090909089,0
2026-04-29,24h_prior,0.1009090909090909,29.000000,inf,29.0,,29°C or higher,development_validation,29.000000|inf,0.015,29°C or higher,0,0.08590909090909091,0
2026-04-29,6h_prior,0.0009090909090909,-inf,20.000000,,20.0,19°C or below,development_validation,-inf|20.000000,0.0005,19°C or below,0,0.00040909090909089997,2
2026-04-29,6h_prior,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.0005,20°C,0,0.00040909090909089997,2
2026-04-29,6h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0005,21°C,0,0.00040909090909089997,2
2026-04-29,6h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0035,22°C,0,-0.0025909090909091003,2
2026-04-29,6h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.005,23°C,0,-0.0040909090909091,2
2026-04-29,6h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0165,24°C,0,-0.015590909090909101,2
2026-04-29,6h_prior,0.0109090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.083,25°C,0,-0.07209090909090911,2
2026-04-29,6h_prior,0.0709090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.445,26°C,0,-0.37409090909090914,2
2026-04-29,6h_prior,0.1609090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.335,27°C,0,-0.17409090909090913,2
2026-04-29,6h_prior,0.4309090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.085,28°C,1,0.3459090909090909,2
2026-04-29,6h_prior,0.3209090909090909,29.000000,inf,29.0,,29°C or higher,development_validation,29.000000|inf,0.0115,29°C or higher,0,0.3094090909090909,2
2026-04-29,event_day_open,0.0009090909090909,-inf,20.000000,,20.0,19°C or below,development_validation,-inf|20.000000,0.0005,19°C or below,0,0.00040909090909089997,3
2026-04-29,event_day_open,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.0005,20°C,0,0.00040909090909089997,3
2026-04-29,event_day_open,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0005,21°C,0,0.00040909090909089997,3
2026-04-29,event_day_open,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0005,22°C,0,0.00040909090909089997,3
2026-04-29,event_day_open,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.004,23°C,0,-0.0030909090909091,3
2026-04-29,event_day_open,0.0309090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0055,24°C,0,0.025409090909090902,3
2026-04-29,event_day_open,0.0709090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0245,25°C,0,0.04640909090909089,3
2026-04-29,event_day_open,0.2909090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.4,26°C,0,-0.10909090909090913,3
2026-04-29,event_day_open,0.3809090909090908,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.375,27°C,0,0.005909090909090808,3
2026-04-29,event_day_open,0.1609090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.145,28°C,1,0.0159090909090909,3
2026-04-29,event_day_open,0.0609090909090909,29.000000,inf,29.0,,29°C or higher,development_validation,29.000000|inf,0.0255,29°C or higher,0,0.035409090909090904,3
2026-05-01,12h_prior,0.0009090909090909,-inf,20.000000,,20.0,19°C or below,development_validation,-inf|20.000000,0.001,19°C or below,0,-9.090909090910004e-05,1
2026-05-01,12h_prior,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.001,20°C,0,-9.090909090910004e-05,1
2026-05-01,12h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.002,21°C,0,-0.0010909090909091,1
2026-05-01,12h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.005,22°C,0,-0.0040909090909091,1
2026-05-01,12h_prior,0.0709090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.005,23°C,0,0.06590909090909089,1
2026-05-01,12h_prior,0.1109090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.029,24°C,0,0.0819090909090909,1
2026-05-01,12h_prior,0.3909090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.135,25°C,0,0.25590909090909086,1
2026-05-01,12h_prior,0.2509090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.365,26°C,1,-0.11409090909090908,1
2026-05-01,12h_prior,0.1509090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.365,27°C,0,-0.21409090909090908,1
2026-05-01,12h_prior,0.0209090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.14,28°C,0,-0.11909090909090911,1
2026-05-01,12h_prior,0.0009090909090909,29.000000,inf,29.0,,29°C or higher,development_validation,29.000000|inf,0.028,29°C or higher,0,-0.0270909090909091,1
2026-05-01,24h_prior,0.0009090909090909,-inf,20.000000,,20.0,19°C or below,development_validation,-inf|20.000000,0.001,19°C or below,0,-9.090909090910004e-05,0
2026-05-01,24h_prior,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.002,20°C,0,-0.0010909090909091,0
2026-05-01,24h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0025,21°C,0,-0.0015909090909091,0
2026-05-01,24h_prior,0.0609090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0055,22°C,0,0.0554090909090909,0
2026-05-01,24h_prior,0.0909090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0145,23°C,0,0.0764090909090909,0
2026-05-01,24h_prior,0.3609090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0365,24°C,0,0.3244090909090909,0
2026-05-01,24h_prior,0.2809090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.145,25°C,0,0.1359090909090909,0
2026-05-01,24h_prior,0.1609090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.365,26°C,1,-0.2040909090909091,0
2026-05-01,24h_prior,0.0409090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.315,27°C,0,-0.2740909090909091,0
2026-05-01,24h_prior,0.0009090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.115,28°C,0,-0.1140909090909091,0
2026-05-01,24h_prior,0.0009090909090909,29.000000,inf,29.0,,29°C or higher,development_validation,29.000000|inf,0.0285,29°C or higher,0,-0.0275909090909091,0
2026-05-01,6h_prior,0.0009090909090909,-inf,20.000000,,20.0,19°C or below,development_validation,-inf|20.000000,0.0005,19°C or below,0,0.00040909090909089997,2
2026-05-01,6h_prior,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.001,20°C,0,-9.090909090910004e-05,2
2026-05-01,6h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0005,21°C,0,0.00040909090909089997,2
2026-05-01,6h_prior,0.0309090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0035,22°C,0,0.0274090909090909,2
2026-05-01,6h_prior,0.0909090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0025,23°C,0,0.0884090909090909,2
2026-05-01,6h_prior,0.3109090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.058,24°C,0,0.2529090909090909,2
2026-05-01,6h_prior,0.3509090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.29,25°C,0,0.06090909090909091,2
2026-05-01,6h_prior,0.1709090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.425,26°C,1,-0.2540909090909091,2
2026-05-01,6h_prior,0.0409090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.205,27°C,0,-0.1640909090909091,2
2026-05-01,6h_prior,0.0009090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.03,28°C,0,-0.029090909090909098,2
2026-05-01,6h_prior,0.0009090909090909,29.000000,inf,29.0,,29°C or higher,development_validation,29.000000|inf,0.0055,29°C or higher,0,-0.0045909090909090995,2
2026-05-01,event_day_open,0.0009090909090909,-inf,20.000000,,20.0,19°C or below,development_validation,-inf|20.000000,0.001,19°C or below,0,-9.090909090910004e-05,3
2026-05-01,event_day_open,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.0005,20°C,0,0.00040909090909089997,3
2026-05-01,event_day_open,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.001,21°C,0,-9.090909090910004e-05,3
2026-05-01,event_day_open,0.0309090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.003,22°C,0,0.0279090909090909,3
2026-05-01,event_day_open,0.0809090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0025,23°C,0,0.0784090909090909,3
2026-05-01,event_day_open,0.3109090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0275,24°C,0,0.2834090909090909,3
2026-05-01,event_day_open,0.3509090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.245,25°C,0,0.1059090909090909,3
2026-05-01,event_day_open,0.1709090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.445,26°C,1,-0.2740909090909091,3
2026-05-01,event_day_open,0.0509090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.245,27°C,0,-0.1940909090909091,3
